model,category,feature_set,lag_rule,n_features,n_lags,n_train,n_val,n_test,train_start,train_end,val_start,val_end,test_start,test_end,params,n_grid,scaler,seed,val_MSE,val_RMSE,val_MAE,val_R2,val_nRMSE,val_SMAPE,val_RMSPE,test_MSE,test_RMSE,test_MAE,test_R2,test_nRMSE,test_SMAPE,test_RMSPE,runtime_s,note
XGBoost,R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,648.2538803485262,25.460830315379077,19.67457258436415,-0.1118079157601044,0.5235861369551278,45.20342497785391,0.987747537463881,714.5175225888711,26.730460575696615,19.19639772623153,0.19016572186914948,0.5275654481914412,39.12655313862049,0.5867907546062242,4.421,
LR+XGB (average),R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,583.1188833611383,24.147854632681934,18.596478050189397,-9.611975102541415e-05,0.49658560880643754,42.454902343113325,1.0497473930016217,696.4349535353201,26.390054064653224,18.443411175704316,0.2106605086214398,0.5208470187406158,37.84772380394202,0.5508690571027755,4.4,
LR-XGB (residual),R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,631.1563813149737,25.122825902254185,19.355640410523655,-0.08248431995689165,0.5166352864624418,44.37432858208792,1.023025901756413,699.8442461827549,26.454569476420417,18.585862309138744,0.20679641577166819,0.5221203264723635,38.09606389741646,0.5757451368456686,4.353,
Naive,R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,605.225,24.601321102737554,18.655555555555555,-0.03800990046389785,0.5059108646741414,43.156588083534785,1.0011745992904533,851.7612469747946,29.184948980164325,21.983695652173914,0.03461366197933802,0.5760084322364312,40.98350136138161,0.5872130475279131,0.0,
SeasonalNaive(s=52),R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,614.4748842545926,24.78860391903087,20.193518518444442,-0.05387420123536657,0.5097622192877364,49.6886383629502,0.5251434447101891,1132.0758227639192,33.64633446252235,25.980978260869566,-0.2830949245242296,0.6640605189144648,56.65064999174927,0.93022075429727,0.0,
LR,R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,552.0732474890453,23.49623900731871,17.94200808918741,0.05314966058096604,0.48318553882295984,40.92385320485504,1.1251795150117032,713.517209522314,26.71174291434975,18.83879141520894,0.1912994768640235,0.5271960272692094,38.48032058277108,0.5320799290362752,0.008,
GRNN,R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.2}",16,standard,42,571.4078465934411,23.90413869172954,17.803419427390903,0.019989256942875788,0.4915737420897197,40.31428932211231,1.1300025903668889,726.5861344020102,26.955261720154198,19.664599981242183,0.17648715524656622,0.5320022335657099,40.128643620191376,0.5681599128541369,0.017,
P_NN,R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.2}",16,standard,42,818.1179421333336,28.602761092826924,23.059422222222228,-0.40313854133842875,0.5881979888848219,58.045241750574974,0.7413506562435591,737.167877350633,27.150835665788136,20.333007246521742,0.16449380604063646,0.5358621766441597,46.45111635513571,0.4985987208511312,0.025,
RBFNN,R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 0.01, ""gamma"": 1.0, ""n_centers"": 5}",60,standard,42,562.8625109658099,23.724723622537944,17.931666858492108,0.034645199748060795,0.4878841828009631,40.72083412595842,1.1989904230146953,773.9332131749237,27.81965515916622,19.600101241759013,0.12282396834424947,0.5490623253952063,39.85994137218366,0.564075612769854,4.363,
XGBoost,R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,648.2538803485262,25.460830315379077,19.67457258436415,-0.1118079157601044,0.5235861369551278,45.20342497785391,0.987747537463881,714.5175225888711,26.730460575696615,19.19639772623153,0.19016572186914948,0.5275654481914412,39.12655313862049,0.5867907546062242,4.1,
LR+XGB (average),R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,583.1188833611383,24.147854632681934,18.596478050189397,-9.611975102541415e-05,0.49658560880643754,42.454902343113325,1.0497473930016217,696.4349535353201,26.390054064653224,18.443411175704316,0.2106605086214398,0.5208470187406158,37.84772380394202,0.5508690571027755,4.671,
LR-XGB (residual),R03,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,631.1563813149737,25.122825902254185,19.355640410523655,-0.08248431995689165,0.5166352864624418,44.37432858208792,1.023025901756413,699.8442461827549,26.454569476420417,18.585862309138744,0.20679641577166819,0.5221203264723635,38.09606389741646,0.5757451368456686,4.293,
Naive,R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,72.78178666666668,8.531224218520263,7.1773333333333325,0.6065903388703285,0.34673508836110173,31.67014048982149,0.42562231605825873,88.61228260869566,9.413409722767604,6.910869565217392,0.46923936429430224,0.37944990426256364,31.080923626166985,1.6974011088135652,0.0,
SeasonalNaive(s=52),R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,144.90436425880372,12.037622865782252,8.928481481555556,0.21674392110828766,0.4892458715319737,39.59400277715749,0.4217677180101728,150.25668913043478,12.257923524416148,9.24021739130435,0.1000081084235952,0.4941108530044978,38.115261292626876,3.1210140229790473,0.0,
LR,R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,69.38078682149396,8.329513000259617,6.405952128088666,0.6249738693917666,0.3385369264917655,27.865005340476273,0.408226425108261,79.69377989817822,8.927137273402836,6.663411575061467,0.5226584844074853,0.35984850160495846,29.74831197601932,1.9484451334648163,0.009,
GRNN,R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.5}",16,standard,42,100.30082446643601,10.015029928384438,7.571943755875123,0.45784082568504436,0.40704149817313917,31.95410860902793,0.42085404560294154,88.01564138815264,9.381665171394289,7.038008996875475,0.47281306383324817,0.37817029704963967,31.189698974530835,1.9602442138977854,0.017,
P_NN,R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.35}",16,standard,42,150.53176766649997,12.269138831495061,8.914994444444446,0.1863259419811597,0.49865538964710776,37.71641849041672,0.39480263458237475,125.89404256521739,11.220251448395326,8.216000000000001,0.24593295538334514,0.4522828032862632,34.81676791719991,1.8747165058723099,0.023,
RBFNN,R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 0.01, ""gamma"": 0.01, ""n_centers"": 40}",60,standard,42,73.29288523487902,8.561126399889154,6.512835567175398,0.6038276818412401,0.34795040461977234,28.164076715949154,0.4108270279298911,79.17402087741816,8.89797847139552,6.6569495679190105,0.5257716829410406,0.3586731246739696,29.759454606515824,1.9403786138603967,4.642,
XGBoost,R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,120.86148799458766,10.993702196921094,8.128306530422634,0.34670362994324333,0.44681773741099096,33.86534365931173,0.42541181447124116,96.71941106647567,9.834602740653823,7.064513087894606,0.420680129306524,0.39642798712731303,30.179882060433943,1.6668626957285428,4.985,
LR+XGB (average),R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,85.2950414766151,9.235531466927883,6.921912214888668,0.538952052427085,0.3753602926406744,29.374139752264483,0.40657476227496014,85.73330661209195,9.259228186630457,6.77075805940138,0.48648355533818455,0.3732349225663144,29.608116522028492,1.806744681105393,7.265,
LR-XGB (residual),R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,92.11080522328723,9.597437430027206,7.345230034671894,0.5021105921013216,0.390069259710282,31.69223250646941,0.41633472223995344,94.38591548271516,9.715241401154948,7.038248563492589,0.434657058497282,0.391616590388047,30.19174507564799,1.7162954293866115,4.554,
Naive,R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,72.78178666666668,8.531224218520263,7.1773333333333325,0.6065903388703285,0.34673508836110173,31.67014048982149,0.42562231605825873,88.61228260869566,9.413409722767604,6.910869565217392,0.46923936429430224,0.37944990426256364,31.080923626166985,1.6974011088135652,0.0,
SeasonalNaive(s=52),R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},0,none,42,144.90436425880372,12.037622865782252,8.928481481555556,0.21674392110828766,0.4892458715319737,39.59400277715749,0.4217677180101728,150.25668913043478,12.257923524416148,9.24021739130435,0.1000081084235952,0.4941108530044978,38.115261292626876,3.1210140229790473,0.0,
LR,R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,{},1,none,42,69.38078682149396,8.329513000259617,6.405952128088666,0.6249738693917666,0.3385369264917655,27.865005340476273,0.408226425108261,79.69377989817822,8.927137273402836,6.663411575061467,0.5226584844074853,0.35984850160495846,29.74831197601932,1.9484451334648163,0.012,
GRNN,R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.5}",16,standard,42,100.30082446643601,10.015029928384438,7.571943755875123,0.45784082568504436,0.40704149817313917,31.95410860902793,0.42085404560294154,88.01564138815264,9.381665171394289,7.038008996875475,0.47281306383324817,0.37817029704963967,31.189698974530835,1.9602442138977854,0.017,
P_NN,R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""sigma"": 0.35}",16,standard,42,150.53176766649997,12.269138831495061,8.914994444444446,0.1863259419811597,0.49865538964710776,37.71641849041672,0.39480263458237475,125.89404256521739,11.220251448395326,8.216000000000001,0.24593295538334514,0.4522828032862632,34.81676791719991,1.8747165058723099,0.025,
RBFNN,R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""alpha"": 0.01, ""gamma"": 0.01, ""n_centers"": 40}",60,standard,42,73.29288523487902,8.561126399889154,6.512835567175398,0.6038276818412401,0.34795040461977234,28.164076715949154,0.4108270279298911,79.17402087741816,8.89797847139552,6.6569495679190105,0.5257716829410406,0.3586731246739696,29.759454606515824,1.9403786138603967,4.845,
XGBoost,R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,120.86148799458766,10.993702196921094,8.128306530422634,0.34670362994324333,0.44681773741099096,33.86534365931173,0.42541181447124116,96.71941106647567,9.834602740653823,7.064513087894606,0.420680129306524,0.39642798712731303,30.179882060433943,1.6668626957285428,4.383,
LR+XGB (average),R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,85.2950414766151,9.235531466927883,6.921912214888668,0.538952052427085,0.3753602926406744,29.374139752264483,0.40657476227496014,85.73330661209195,9.259228186630457,6.77075805940138,0.48648355533818455,0.3732349225663144,29.608116522028492,1.806744681105393,4.663,
LR-XGB (residual),R06,B_rich,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,92.11080522328723,9.597437430027206,7.345230034671894,0.5021105921013216,0.390069259710282,31.69223250646941,0.41633472223995344,94.38591548271516,9.715241401154948,7.038248563492589,0.434657058497282,0.391616590388047,30.19174507564799,1.7162954293866115,4.808,
"ARIMA(5,1,0)",M01AB,A_lag1,pacf_train,1,2,210,45,45,2014-01-19,2018-01-21,2018-01-28,2018-12-02,2018-12-09,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,51.25797330240075,7.1594673895759,5.918192765857279,-0.043063854389326695,0.20786489230540445,16.96333075148982,0.23019884103198401,77.45421109781942,8.800807411699191,6.5359681087510895,-0.049853047159831965,0.23932435356715492,18.72835410006147,0.6421390021723351,0.498,univariat; tidak memakai fitur
"ARIMA(5,1,0)",M01AE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,31.70630734415595,5.6308354037527995,4.539391572325851,-0.0379392141106476,0.20959033849494194,16.939068140086576,0.2012757709555226,104.55329431736331,10.225130528133286,7.499236317125069,0.0024064954194700228,0.3863135019458183,28.162822332403355,0.5691950730705416,0.33,univariat; tidak memakai fitur
"ARIMA(5,1,0)",N02BA,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,32.73107489128392,5.721107837760438,4.853888418571869,-0.06043550139933118,0.2593953175810778,22.023075117025826,0.3347210134710344,42.68734195998015,6.5335550782082,5.203477300255076,-0.4948848158172805,0.30934438124396807,24.94983601626966,0.9661639900824792,0.343,univariat; tidak memakai fitur
"ARIMA(5,1,0)",N02BE,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,6083.10219130733,77.99424460373554,65.33140525873446,-0.5277525433350962,0.37401132849548957,30.475093998914637,0.5308739596757258,7383.429887088104,85.92688686952475,71.13413316713132,-0.010142680143832017,0.4230296086930285,34.486160511480094,0.5001720549866727,0.366,univariat; tidak memakai fitur
"ARIMA(5,1,0)",N05B,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,516.7837199466167,22.732877511362627,17.262261054678625,-1.1800952047642004,0.35431542255864446,28.39027656157308,0.27326300476182425,151.9223606401943,12.325678911938049,10.397999341171372,-0.0039205084759110775,0.20986868150323895,18.26562783826032,0.28657038162578835,0.404,univariat; tidak memakai fitur
"ARIMA(5,1,0)",N05C,A_lag1,pacf_train,1,10,204,43,45,2014-03-16,2018-02-04,2018-02-11,2018-12-02,2018-12-09,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,22.474325983901227,4.7407094388816144,3.1867806658519084,-0.37708870440858244,1.0192525293595471,86.25053599916116,0.5783320915487129,7.935237931152918,2.8169554364868676,2.283132595491637,-0.018950970867765538,0.5761954301904956,52.49914138674108,1.4979010476941295,0.246,univariat; tidak memakai fitur
"ARIMA(5,1,0)",R03,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,588.1924262767225,24.25267874435157,19.272532551046996,-0.008797656826996958,0.4987412514547335,43.61581186728389,1.8193888036355905,1860.9641538236285,43.13889374825957,39.05213143690553,-1.1092170793497913,0.8514103133514908,66.28353533233381,1.9920685324561607,0.338,univariat; tidak memakai fitur
"ARIMA(5,1,0)",R06,A_lag1,pacf_train,1,1,210,45,46,2014-01-12,2018-01-14,2018-01-21,2018-11-25,2018-12-02,2019-10-13,"{""order"": [5, 1, 0]}",1,none,42,412.2499130622468,20.30393836333845,15.531311480315924,-1.2283473108641512,0.8252142579030258,76.47245847153296,0.5737694036183514,392.424515893366,19.80970761756382,15.666407902188055,-1.3505035576368778,0.7985195460868545,78.76318425558944,1.4164912178922076,0.29,univariat; tidak memakai fitur
