config,stage1,learner,setting,subsampled,val_r2,test_r2_refit,is_best_on_val,runtime_s
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-1.300103589131628,,False,1.08
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.3198909718771094,,False,0.13
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.7844760867427405,,False,0.33
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-1.0740381161677646,,False,0.51
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.7390995164212386,,False,0.16
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-1.4128474562929083,,False,0.62
pharma|weekly|M01AE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-1.659845865845437,,False,0.75
pharma|weekly|M01AE|A_lag1,linear,LightGBM,"leaves=15,n=100",False,-0.0304688125925061,0.015849256715559,True,0.1
pharma|weekly|M01AE|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.2099509572168325,,False,0.41
pharma|weekly|M01AE|A_lag1,linear,LightGBM,"leaves=63,n=100",False,-0.0304688125925061,,False,0.09
pharma|weekly|M01AE|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.2099509572168325,,False,0.37
pharma|weekly|M01AE|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-0.1172037486040311,,False,0.52
pharma|weekly|M01AE|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.0077628878967572,-0.0144222542643916,True,0.53
pharma|weekly|M01AE|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-0.1829327579431836,,False,0.48
pharma|weekly|M01AE|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.0077628878967572,,False,0.51
pharma|weekly|M01AE|A_lag1,linear,kNN,k=10,False,-0.1675629665430009,,False,0.01
pharma|weekly|M01AE|A_lag1,linear,kNN,k=50,False,0.0264850424226059,0.0085861234080916,True,0.0
pharma|weekly|M01AE|A_lag1,linear,kNN,k=200,False,-0.001629171106189,,False,0.01
pharma|weekly|M01AE|A_lag1,linear,Ridge,alpha=0.1,False,-0.0130679896628669,,False,0.0
pharma|weekly|M01AE|A_lag1,linear,Ridge,alpha=10,False,-0.0126903919170888,,False,0.0
pharma|weekly|M01AE|A_lag1,linear,Ridge,alpha=1000,False,-0.0084943015053053,-0.003167056379471,True,0.0
pharma|weekly|M01AE|A_lag1,linear,MLP,"hidden=(32,)",False,0.0014993920976138,0.0051530898709656,True,0.34
pharma|weekly|M01AE|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.0206424758431214,,False,0.02
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.1573538322034378,-0.7339906483821683,True,0.12
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-1.5123166157033872,,False,0.29
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-1.6999505866085969,,False,0.46
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.3863461353800512,,False,0.17
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-2.081557346575868,,False,1.99
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-2.446559640791663,,False,1.06
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.3414159635880931,,False,0.2
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-1.821535572130046,,False,0.35
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-2.114239748370594,,False,0.5
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.8115087413856583,,False,0.23
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-2.6904727221721143,,False,0.53
pharma|weekly|N02BA|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-2.824674024652882,,False,0.9
pharma|weekly|N02BA|A_lag1,linear,LightGBM,"leaves=15,n=100",False,-0.7560855138010467,,False,0.13
pharma|weekly|N02BA|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.709593326821554,-0.5131843001475469,True,0.34
pharma|weekly|N02BA|A_lag1,linear,LightGBM,"leaves=63,n=100",False,-0.7560855138010467,,False,0.09
pharma|weekly|N02BA|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.709593326821554,,False,0.35
pharma|weekly|N02BA|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-1.2293572783804383,,False,0.55
pharma|weekly|N02BA|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.6127268185244328,-0.5357514812706023,True,0.65
pharma|weekly|N02BA|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-1.2875710733826566,,False,0.6
pharma|weekly|N02BA|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.6127268185244328,,False,0.48
pharma|weekly|N02BA|A_lag1,linear,kNN,k=10,False,-1.454918406868293,,False,0.0
pharma|weekly|N02BA|A_lag1,linear,kNN,k=50,False,-0.6784086547132404,-0.6256498728222937,True,0.0
pharma|weekly|N02BA|A_lag1,linear,kNN,k=200,False,-0.7515970303491384,,False,0.01
pharma|weekly|N02BA|A_lag1,linear,Ridge,alpha=0.1,False,-0.628762121023634,-0.5712922194439547,True,0.0
pharma|weekly|N02BA|A_lag1,linear,Ridge,alpha=10,False,-0.6345573941206168,,False,0.0
pharma|weekly|N02BA|A_lag1,linear,Ridge,alpha=1000,False,-0.7458004638976665,,False,0.0
pharma|weekly|N02BA|A_lag1,linear,MLP,"hidden=(32,)",False,-0.784981975056084,-0.6428944527624005,True,0.03
pharma|weekly|N02BA|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.8754588167095372,,False,0.03
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.6747563632010964,0.0759586679121533,True,0.12
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-1.3738495671814124,,False,0.32
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-1.7934438015757603,,False,0.54
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.2102575512610905,,False,0.2
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-2.070667976979195,,False,0.73
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-2.526219027879825,,False,0.77
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.1437746187689166,,False,0.11
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-1.8424938606411465,,False,0.3
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-2.241401370668876,,False,0.5
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-1.7238895125171094,,False,0.14
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-2.673251286515006,,False,0.59
pharma|weekly|N02BE|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-2.9399575503793365,,False,0.88
pharma|weekly|N02BE|A_lag1,linear,LightGBM,"leaves=15,n=100",False,0.0134338263406276,0.0269891660090699,True,0.11
pharma|weekly|N02BE|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.0330471680625332,,False,0.34
pharma|weekly|N02BE|A_lag1,linear,LightGBM,"leaves=63,n=100",False,0.0134338263406276,,False,0.09
pharma|weekly|N02BE|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.0330471680625332,,False,0.34
pharma|weekly|N02BE|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-0.1306250854256343,,False,0.58
pharma|weekly|N02BE|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.0114484465838762,0.0091716128292357,True,0.56
pharma|weekly|N02BE|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-0.1549841472641393,,False,0.5
pharma|weekly|N02BE|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.0114484465838762,,False,0.59
pharma|weekly|N02BE|A_lag1,linear,kNN,k=10,False,-0.0460392875363957,,False,0.0
pharma|weekly|N02BE|A_lag1,linear,kNN,k=50,False,0.0170043540203679,0.0253033092394902,True,0.0
pharma|weekly|N02BE|A_lag1,linear,kNN,k=200,False,-0.0043637787380728,,False,0.01
pharma|weekly|N02BE|A_lag1,linear,Ridge,alpha=0.1,False,-0.0046169341656574,,False,0.0
pharma|weekly|N02BE|A_lag1,linear,Ridge,alpha=10,False,-0.0044599686334105,,False,0.0
pharma|weekly|N02BE|A_lag1,linear,Ridge,alpha=1000,False,-0.0021794888381478,-0.0039776264358371,True,0.0
pharma|weekly|N02BE|A_lag1,linear,MLP,"hidden=(32,)",False,-0.0014900139286035,-0.0033490221090994,True,0.02
pharma|weekly|N02BE|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.0022971522130343,,False,0.03
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.341410336835678,-0.1261116597586833,True,0.11
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.5393724414752761,,False,0.3
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.6090464675648144,,False,0.54
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.4383165957851229,,False,0.27
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.6766961301228471,,False,1.05
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.8077432120666974,,False,0.8
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.4457010743229557,,False,0.11
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.6255664172284956,,False,0.38
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.7605404141072802,,False,0.44
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.5920614573000753,,False,0.14
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.7606569262417584,,False,0.44
pharma|weekly|N05B|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.9241664629349792,,False,0.84
pharma|weekly|N05B|A_lag1,linear,LightGBM,"leaves=15,n=100",False,-0.2412631134849745,-0.1141220886853013,True,0.1
pharma|weekly|N05B|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.2763116080852641,,False,0.34
pharma|weekly|N05B|A_lag1,linear,LightGBM,"leaves=63,n=100",False,-0.2412631134849745,,False,0.08
pharma|weekly|N05B|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.2763116080852641,,False,0.32
pharma|weekly|N05B|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-0.1929212218892897,,False,0.52
pharma|weekly|N05B|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.1011389581381865,-0.1502870672628724,True,0.49
pharma|weekly|N05B|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-0.2222051172503198,,False,0.59
pharma|weekly|N05B|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.1011389581381865,,False,0.53
pharma|weekly|N05B|A_lag1,linear,kNN,k=10,False,-0.2686064289291505,,False,0.0
pharma|weekly|N05B|A_lag1,linear,kNN,k=50,False,-0.1546046599012609,,False,0.0
pharma|weekly|N05B|A_lag1,linear,kNN,k=200,False,-0.0135997243717644,-0.0412253633868968,True,0.01
pharma|weekly|N05B|A_lag1,linear,Ridge,alpha=0.1,False,-0.0412242162703808,,False,0.0
pharma|weekly|N05B|A_lag1,linear,Ridge,alpha=10,False,-0.0393807529577407,,False,0.0
pharma|weekly|N05B|A_lag1,linear,Ridge,alpha=1000,False,-0.0088052676584071,-0.0553865749025956,True,0.0
pharma|weekly|N05B|A_lag1,linear,MLP,"hidden=(32,)",False,-0.0091396347452143,-0.0289613333781757,True,0.02
pharma|weekly|N05B|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.011990319915043,,False,0.02
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.097776491126557,-0.2159959576851888,True,0.1
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.134715131645843,,False,0.31
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.1447915273950326,,False,0.52
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.1197888927749188,,False,0.14
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.1539195579818006,,False,0.7
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.1507599036758518,,False,0.73
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.118700668370014,,False,0.1
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.1508339647845902,,False,0.27
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.1511026048534705,,False,0.46
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.1347818908070128,,False,0.15
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.1626923119364354,,False,0.44
pharma|weekly|N05C|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.1518501662270637,,False,0.69
pharma|weekly|N05C|A_lag1,linear,LightGBM,"leaves=15,n=100",False,-0.0385337867588708,-0.2632800507872304,True,0.1
pharma|weekly|N05C|A_lag1,linear,LightGBM,"leaves=15,n=400",False,-0.0532627796754032,,False,0.36
pharma|weekly|N05C|A_lag1,linear,LightGBM,"leaves=63,n=100",False,-0.0385337867588708,,False,0.09
pharma|weekly|N05C|A_lag1,linear,LightGBM,"leaves=63,n=400",False,-0.0532627796754032,,False,0.34
pharma|weekly|N05C|A_lag1,linear,RandomForest,"depth=6,leaf=5",False,-0.0671243596150472,,False,0.58
pharma|weekly|N05C|A_lag1,linear,RandomForest,"depth=6,leaf=50",False,-0.040731740764228,-0.0897448206406998,True,0.59
pharma|weekly|N05C|A_lag1,linear,RandomForest,"depth=None,leaf=5",False,-0.0682003067358758,,False,0.5
pharma|weekly|N05C|A_lag1,linear,RandomForest,"depth=None,leaf=50",False,-0.040731740764228,,False,0.59
pharma|weekly|N05C|A_lag1,linear,kNN,k=10,False,-0.0577355957626593,,False,0.0
pharma|weekly|N05C|A_lag1,linear,kNN,k=50,False,-0.0414433318330205,,False,0.0
pharma|weekly|N05C|A_lag1,linear,kNN,k=200,False,-0.0396481039977665,-0.1116569622009158,True,0.01
pharma|weekly|N05C|A_lag1,linear,Ridge,alpha=0.1,False,-0.0409763042517081,-0.091974953204716,True,0.0
pharma|weekly|N05C|A_lag1,linear,Ridge,alpha=10,False,-0.0410126146011582,,False,0.0
pharma|weekly|N05C|A_lag1,linear,Ridge,alpha=1000,False,-0.0416478226392218,,False,0.0
pharma|weekly|N05C|A_lag1,linear,MLP,"hidden=(32,)",False,-0.0476936277847419,,False,0.07
pharma|weekly|N05C|A_lag1,linear,MLP,"hidden=(64, 32)",False,-0.040102459536597,-0.0748324304326462,True,0.07
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.0416408767537708,,False,0.12
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0825677984375719,,False,0.3
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.0895200872441526,,False,0.52
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.0425037379669595,,False,0.17
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.0288597979381355,,False,0.84
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.0212181807990152,,False,0.78
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.0962056988894017,,False,0.1
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.1318188403244031,,False,0.3
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.1372816445441549,,False,0.5
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,0.0071865085144715,,False,0.16
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,0.0146164455972312,-0.2356006749058363,True,0.48
pharma|weekly|N05C|B_rich,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,0.0145344687226824,,False,0.79
pharma|weekly|N05C|B_rich,linear,LightGBM,"leaves=15,n=100",False,-0.0610426048221548,-0.0169023234768352,True,0.11
pharma|weekly|N05C|B_rich,linear,LightGBM,"leaves=15,n=400",False,-0.1594738413748753,,False,0.34
pharma|weekly|N05C|B_rich,linear,LightGBM,"leaves=63,n=100",False,-0.0610426048221548,,False,0.09
pharma|weekly|N05C|B_rich,linear,LightGBM,"leaves=63,n=400",False,-0.1594738413748753,,False,1.17
pharma|weekly|N05C|B_rich,linear,RandomForest,"depth=6,leaf=5",False,-0.0220167856591595,0.0070424064248061,True,0.79
pharma|weekly|N05C|B_rich,linear,RandomForest,"depth=6,leaf=50",False,-0.0416483501538076,,False,0.54
pharma|weekly|N05C|B_rich,linear,RandomForest,"depth=None,leaf=5",False,-0.0273503737119698,,False,0.75
pharma|weekly|N05C|B_rich,linear,RandomForest,"depth=None,leaf=50",False,-0.0416483501538076,,False,0.63
pharma|weekly|N05C|B_rich,linear,kNN,k=10,False,-0.1202725718553339,,False,0.01
pharma|weekly|N05C|B_rich,linear,kNN,k=50,False,-0.0507637879105631,,False,0.0
pharma|weekly|N05C|B_rich,linear,kNN,k=200,False,-0.033848249869717,-0.0377025615449206,True,0.01
pharma|weekly|N05C|B_rich,linear,Ridge,alpha=0.1,False,-0.05980935567144,,False,0.0
pharma|weekly|N05C|B_rich,linear,Ridge,alpha=10,False,-0.0586544352786981,,False,0.0
pharma|weekly|N05C|B_rich,linear,Ridge,alpha=1000,False,-0.0368850851177791,-0.0429529508847523,True,0.0
pharma|weekly|N05C|B_rich,linear,MLP,"hidden=(32,)",False,-0.0459287218442561,-0.1531735138084937,True,0.09
pharma|weekly|N05C|B_rich,linear,MLP,"hidden=(64, 32)",False,-0.1090661365248442,,False,0.04
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.367194176751151,-0.0198274487570113,True,0.13
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.526205126863754,,False,0.51
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.5863488644539432,,False,1.45
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.5122138716263076,,False,0.66
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 300, ""subsample"": 0.8}",False,-0.6429071878523553,,False,2.74
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",False,-0.6725817210411529,,False,1.71
pharma|weekly|R03|A_lag1,linear,XGBoost,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",False,-0.5079501550978047,,False,0.14
